exclude,imitator,speaker,sequence,order,filename,word,onset,vowel,nasality,duration,word_s,word_e,vowel_s,vowel_e,time_seq,time,f1,f1_s,cq,cq_s,nasalance,nasalance_s,height,height_s,f1z,f1z_s,cqz,cqz_s,nasalancez,nasalancez_s,heightz,heightz_s
0,AE01,FR04,12,30,FR04_012_banc.wav,banc,b,a,nasal,0.225131666,147.1741347,147.4536847,147.228553,147.4536847,2,147.3333333,253,533,0.506,0.427,0.498,0.542,0.317567568,0.128205128,-0.931123627,0.970672623,0.813798446,0.045213309,0.76388111,1.321439229,-0.888289742,-1.394644936
0,AE01,FR04,12,30,FR04_012_banc.wav,banc,b,a,nasal,0.225131666,147.1741347,147.4536847,147.228553,147.4536847,3,147.4,242,471,0.48,0.313,0.505,0.579,0.297297297,0.205128205,-1.073760393,0.465845506,0.45008096,-2.144231188,0.9251529,2.076887652,-0.974354488,-1.088713226
0,AE01,FR04,36,31,FR04_036_bain.wav,bain,b,e,nasal,0.262913786,149.8310355,150.1702887,149.9073749,150.1702887,1,149.9666667,357,556,0.507,0.445,0.473,0.48,0.432432432,0.363247863,0.417442166,1.157947198,0.82778758,0.390915072,0.187910433,0.055552682,-0.40058954,-0.459853602
0,AE01,FR04,36,31,FR04_036_bain.wav,bain,b,e,nasal,0.262913786,149.8310355,150.1702887,149.9073749,150.1702887,2,150.0333333,224,457,0.472,0.291,0.495,0.524,0.439189189,0.512820513,-1.307166011,0.351852287,0.338167887,-2.566755565,0.694764629,0.95392378,-0.371901291,0.135013613
0,AE01,FR04,36,31,FR04_036_bain.wav,bain,b,e,nasal,0.262913786,149.8310355,150.1702887,149.9073749,150.1702887,3,150.1,225,460,0.43,0.694,0.504,0.578,0.317567568,0.324786325,-1.294199033,0.376279405,-0.249375744,5.173122791,0.902114073,2.056470127,-0.888289742,-0.612819455
0,AE01,FR01,36,32,FR01_036_bain.wav,bain,b,e,nasal,0.224093629,152.9751258,153.2479691,153.0238755,153.2479691,1,153.0666667,340,556,0.563,0.408,0.389,0.479,0.222972973,0.299065421,0.197003526,0.859936503,1.611179089,0.119081863,-1.747351041,1.025976719,-1.289925208,-0.425542689
0,AE01,FR01,36,32,FR01_036_bain.wav,bain,b,e,nasal,0.224093629,152.9751258,153.2479691,153.0238755,153.2479691,2,153.1333333,387,590,0.522,0.408,0.391,0.481,0.189189189,0.289719626,0.806451529,1.106037644,1.037624592,0.119081863,-1.701273387,1.07968399,-1.433366446,-0.463375715
0,AE01,FR01,36,32,FR01_036_bain.wav,bain,b,e,nasal,0.224093629,152.9751258,153.2479691,153.0238755,153.2479691,3,153.2,461,639,0.424,0.392,0.411,0.474,0.216216216,0.294392523,1.766007958,1.46071282,-0.333310549,-0.240976683,-1.240496846,0.89170854,-1.318613456,-0.444459204
0,AE01,FR03,28,33,FR03_028_pain.wav,pain,p,e,nasal,0.202028864,155.7929333,156.1151359,155.9131071,156.1151359,1,155.9666667,291,596,0.424,0.475,0.494,0.483,0.297297297,0.219409283,-0.438378433,1.469293398,-0.333310549,0.417038954,0.671725802,0.473686533,-0.974354488,-0.78236918
0,AE01,FR03,28,33,FR03_028_pain.wav,pain,p,e,nasal,0.202028864,155.7929333,156.1151359,155.9131071,156.1151359,2,156,248,572,0.443,0.453,0.495,0.491,0.27027027,0.291139241,-0.995958521,1.278896773,-0.067517001,0.080552756,0.694764629,0.650593388,-1.089107477,-0.489867919
0,AE01,FR03,28,33,FR03_028_pain.wav,pain,p,e,nasal,0.202028864,155.7929333,156.1151359,155.9131071,156.1151359,3,156.0666667,254,447,0.343,0.411,0.499,0.496,0.297297297,0.329113924,-0.918156648,0.287247686,-1.46643041,-0.561829985,0.786919937,0.761160173,-0.974354488,-0.335014312
0,AE01,FR03,74,34,FR03_074_pas.wav,pas,p,a,oral,0.211462683,159.0148612,159.2957506,159.084288,159.2957506,1,159.1333333,346,688,0.518,0.492,0.397,0.404,0.155405405,0.088607595,0.274805399,2.199147127,0.981668055,0.677051016,-1.563040425,-1.273268664,-1.576807684,-1.315753834
0,AE01,FR03,74,34,FR03_074_pas.wav,pas,p,a,oral,0.211462683,159.0148612,159.2957506,159.084288,159.2957506,2,159.2,409,698,0.492,0.461,0.395,0.432,0.182432432,0.172995781,1.091725062,2.278479054,0.617950569,0.202911374,-1.609118079,-0.65409467,-1.462054694,-0.971634702
0,AE01,FR03,74,34,FR03_074_pas.wav,pas,p,a,oral,0.211462683,159.0148612,159.2957506,159.084288,159.2957506,3,159.2333333,384,308,0.483,0.299,0.398,0.478,0.135135135,0.244725738,0.767550593,-0.8154661,0.492048362,-2.274850629,-1.540001598,0.363119748,-1.662872425,-0.679133444
0,AE01,FR04,123,35,FR04_123_banc.wav,banc,b,a,nasal,0.248971538,161.9757474,162.2642139,162.0152423,162.2642139,1,162.0666667,272,578,0.519,0.378,0.48,0.475,0.331081081,0,-0.68475103,1.337079401,0.995657189,-0.895863712,0.349182223,-0.046534942,-0.83091325,-1.904531118
0,AE01,FR04,123,35,FR04_123_banc.wav,banc,b,a,nasal,0.248971538,161.9757474,162.2642139,162.0152423,162.2642139,2,162.1333333,270,540,0.477,0.402,0.498,0.525,0.344594595,0.141025641,-0.710684988,1.027669233,0.408113558,-0.434928028,0.76388111,0.974341305,-0.773536753,-1.343656317
0,AE01,FR04,123,35,FR04_123_banc.wav,banc,b,a,nasal,0.248971538,161.9757474,162.2642139,162.0152423,162.2642139,3,162.2,235,505,0.451,0.31,0.504,0.576,0.331081081,0.188034188,-1.164529245,0.742686183,0.044396071,-2.201848149,0.902114073,2.015635077,-0.83091325,-1.15669805
0,AE01,FR03,44,36,FR03_044_pot.wav,pot,p,o,oral,0.230126371,164.723525,165.0683749,164.8382485,165.0683749,1,164.9,275,370,0.505,0.457,0.43,0.411,0.709459459,0.337552743,-0.645850094,-0.323608152,0.799809312,0.141732065,-0.802759131,-1.118475165,0.775628604,-0.300602397
0,AE01,FR03,44,36,FR03_044_pot.wav,pot,p,o,oral,0.230126371,164.723525,165.0683749,164.8382485,165.0683749,2,164.9666667,304,370,0.482,0.442,0.43,0.41,0.736486486,0.392405063,-0.269807709,-0.323608152,0.478059228,-0.087690342,-0.802759131,-1.140588522,0.890381594,-0.076924965
0,AE01,FR03,44,36,FR03_044_pot.wav,pot,p,o,oral,0.230126371,164.723525,165.0683749,164.8382485,165.0683749,3,165,346,363,0.475,0.278,0.429,0.407,0.709459459,0.4092827,0.274805399,-0.379140501,0.380135289,-2.596042,-0.825797958,-1.206928593,0.775628604,-0.00810114
0,AE01,FR03,122,37,FR03_122_pie.wav,pie,p,i,ref,0.227573659,167.5099317,167.8536394,167.6260657,167.8536394,1,167.6666667,264,289,0.477,0.485,0.452,0.468,0.844594595,0.76371308,-0.78848686,-0.966196761,0.408113558,0.569987226,-0.295904935,0.141986179,1.349393556,1.43719921
0,AE01,FR03,122,37,FR03_122_pie.wav,pie,p,i,ref,0.227573659,167.5099317,167.8536394,167.6260657,167.8536394,2,167.7333333,264,272,0.481,0.501,0.449,0.471,0.898648649,0.869198312,-0.78848686,-1.101061037,0.464070094,0.814704461,-0.365021417,0.20832625,1.578899535,1.867348123
0,AE01,FR03,122,37,FR03_122_pie.wav,pie,p,i,ref,0.227573659,167.5099317,167.8536394,167.6260657,167.8536394,3,167.8,294,270,0.4,0.494,0.447,0.464,0.871621622,0.974683544,-0.399477497,-1.116927422,-0.669049767,0.707640671,-0.411099071,0.053532752,1.464146546,2.297497035
0,AE01,FR03,78,38,FR03_078_pou.wav,pou,p,u,ref,0.209446847,170.2878034,170.6157352,170.4062883,170.6157352,1,170.4666667,268,331,0.466,0.405,0.438,0.442,0.871621622,0.502109705,-0.736618945,-0.633002668,0.254233083,-0.653598948,-0.618448514,-0.432961101,1.464146546,0.370429907
0,AE01,FR03,78,38,FR03_078_pou.wav,pou,p,u,ref,0.209446847,170.2878034,170.6157352,170.4062883,170.6157352,2,170.5,280,322,0.457,0.398,0.434,0.445,0.885135135,0.620253165,-0.5810152,-0.704401402,0.128330876,-0.760662738,-0.710603823,-0.36662103,1.521523038,0.85219669
0,AE01,FR03,78,38,FR03_078_pou.wav,pou,p,u,ref,0.209446847,170.2878034,170.6157352,170.4062883,170.6157352,3,170.5666667,273,285,0.321,0.308,0.424,0.455,0.885135135,0.687763713,-0.671784051,-0.997929532,-1.77419136,-2.137197184,-0.940992093,-0.145487461,1.521523038,1.127491993
0,AE01,FR01,115,39,FR01_115_pain.wav,pain,p,e,nasal,0.184676603,173.207743,173.493508,173.3088314,173.493508,1,173.3666667,291,617,0.454,0.441,0.495,0.48,0.391891892,0.275700935,-0.438378433,1.301470904,0.086363474,0.861702614,0.694764629,1.052830354,-0.572719022,-0.520125247
0,AE01,FR01,115,39,FR01_115_pain.wav,pain,p,e,nasal,0.184676603,173.207743,173.493508,173.3088314,173.493508,2,173.4,290,730,0.434,0.41,0.499,0.496,0.283783784,0.317757009,-0.451345412,2.119395288,-0.193419208,0.164089181,0.786919937,1.482488525,-1.03173098,-0.349876646
0,AE01,FR01,115,39,FR01_115_pain.wav,pain,p,e,nasal,0.184676603,173.207743,173.493508,173.3088314,173.493508,3,173.4333333,323,563,0.356,0.363,0.502,0.505,0.27027027,0.336448598,-0.023435113,0.910604385,-1.284571667,-0.893582798,0.856036419,1.724171247,-1.089107477,-0.274210599
0,AE01,FR02,155,40,FR02_155_pain.wav,pain,p,e,nasal,0.269746169,175.8834463,176.1922173,175.9224711,176.1922173,1,176,430,491,0.525,0.571,0.492,0.491,0.452702703,0.621145374,1.364031616,0.805622901,1.079591994,1.042577504,0.625648148,0.69682089,-0.314524795,0.356935284
0,AE01,FR02,155,40,FR02_155_pain.wav,pain,p,e,nasal,0.269746169,175.8834463,176.1922173,175.9224711,176.1922173,2,176.0666667,348,508,0.494,0.573,0.499,0.495,0.452702703,0.621145374,0.300739357,0.943385279,0.645928837,1.076329254,0.786919937,0.796314912,-0.314524795,0.356935284
0,AE01,FR02,155,40,FR02_155_pain.wav,pain,p,e,nasal,0.269746169,175.8834463,176.1922173,175.9224711,176.1922173,3,176.1333333,240,241,0.433,0.537,0.516,0.55,0.452702703,0.612334802,-1.099694351,-1.22029441,-0.207408342,0.468797749,1.178579998,2.16435771,-0.314524795,0.321174704
0,AE01,FR02,8,41,FR02_008_bain.wav,bain,b,e,nasal,0.308048696,178.6373376,178.989583,178.6815343,178.989583,1,178.7666667,272,424,0.525,0.531,0.486,0.469,0.391891892,0.533039648,-0.68475103,0.262677062,1.079591994,0.367542498,0.487415185,0.149603771,-0.572719022,-0.000670511
0,AE01,FR02,8,41,FR02_008_bain.wav,bain,b,e,nasal,0.308048696,178.6373376,178.989583,178.6815343,178.989583,2,178.8333333,247,447,0.511,0.528,0.554,0.498,0.344594595,0.585903084,-1.0089255,0.449061455,0.883744117,0.316914872,2.054055427,0.870935428,-0.773536753,0.213892966
0,AE01,FR02,8,41,FR02_008_bain.wav,bain,b,e,nasal,0.308048696,178.6373376,178.989583,178.6815343,178.989583,3,178.9,212,249,0.468,0.495,0.591,0.525,0.304054054,0.528634361,-1.462769757,-1.155465056,0.282211351,-0.239989008,2.906492029,1.542520075,-0.945666239,-0.018550801
0,AE01,FR03,84,42,FR03_084_paon.wav,paon,p,a,nasal,0.234020876,181.6055778,181.9334069,181.6993861,181.9334069,1,181.7666667,267,525,0.465,0.494,0.506,0.472,0.412162162,0.130801688,-0.749585924,0.906036716,0.240243949,0.707640671,0.948191727,0.230439607,-0.486654281,-1.143694268
0,AE01,FR03,84,42,FR03_084_paon.wav,paon,p,a,nasal,0.234020876,181.6055778,181.9334069,181.6993861,181.9334069,2,181.8,246,607,0.475,0.455,0.51,0.511,0.364864865,0.194092827,-1.021892478,1.556558518,0.380135289,0.111142411,1.040347035,1.092860527,-0.687472012,-0.885604921
0,AE01,FR03,84,42,FR03_084_paon.wav,paon,p,a,nasal,0.234020876,181.6055778,181.9334069,181.6993861,181.9334069,3,181.8666667,230,374,0.475,0.398,0.521,0.532,0.418918919,0.223628692,-1.229364139,-0.291875381,0.380135289,-0.760662738,1.293774133,1.557241022,-0.457966033,-0.765163225
0,AE01,FR02,56,43,FR02_056_baie.wav,baie,b,e,oral,0.192302961,184.2032931,184.4477859,184.2554829,184.4477859,1,184.3,393,345,0.519,0.52,0.427,0.433,0.689189189,0.612334802,0.884253402,-0.377512808,0.995657189,0.181907871,-0.871875612,-0.745842424,0.689563863,0.321174704
0,AE01,FR02,56,43,FR02_056_baie.wav,baie,b,e,oral,0.192302961,184.2032931,184.4477859,184.2554829,184.4477859,2,184.3666667,378,349,0.477,0.533,0.434,0.436,0.75,0.72246696,0.68974872,-0.345098131,0.408113558,0.401294248,-0.710603823,-0.671221908,0.947758091,0.768181948
0,AE01,FR02,56,43,FR02_056_baie.wav,baie,b,e,oral,0.192302961,184.2032931,184.4477859,184.2554829,184.4477859,3,184.4,365,335,0.499,0.487,0.436,0.435,0.763513514,0.735682819,0.521177996,-0.458549501,0.715874508,-0.374996009,-0.664526169,-0.696095413,1.005134588,0.821822817
0,AE01,FR04,9,44,FR04_009_pot.wav,pot,p,o,oral,0.177902889,186.9823052,187.2373174,187.0594145,187.2373174,1,187.1,274,374,0.437,0.474,0.488,0.435,0.540540541,0.487179487,-0.658817073,-0.32396466,-0.151451806,0.947879023,0.53349284,-0.86323594,0.058422423,0.033036375
0,AE01,FR04,9,44,FR04_009_pot.wav,pot,p,o,oral,0.177902889,186.9823052,187.2373174,187.0594145,187.2373174,2,187.1333333,256,371,0.442,0.431,0.498,0.44,0.554054054,0.487179487,-0.892222691,-0.348391778,-0.081506135,0.122035923,0.76388111,-0.761148315,0.115798915,0.033036375
0,AE01,FR04,9,44,FR04_009_pot.wav,pot,p,o,oral,0.177902889,186.9823052,187.2373174,187.0594145,187.2373174,3,187.2,288,311,0.37,0.378,0.501,0.456,0.662162162,0.504273504,-0.47727937,-0.836934149,-1.08872379,-0.895863712,0.832997592,-0.434467916,0.574810873,0.101021199
0,AE01,FR02,17,45,FR02_017_pou.wav,pou,p,u,ref,0.181936167,189.6927383,189.9950401,189.8131039,189.9950401,1,189.8666667,280,274,0.499,0.422,0.43,0.445,0.75,0.612334802,-0.5810152,-0.952873325,0.715874508,-1.471927894,-0.802759131,-0.447360359,0.947758091,0.321174704
0,AE01,FR02,17,45,FR02_017_pou.wav,pou,p,u,ref,0.181936167,189.6927383,189.9950401,189.8131039,189.9950401,2,189.9,349,255,0.599,0.454,0.425,0.445,0.824324324,0.651982379,0.313706335,-1.10684304,2.114787916,-0.931899889,-0.917953266,-0.447360359,1.263328811,0.482097312
0,AE01,FR02,17,45,FR02_017_pou.wav,pou,p,u,ref,0.181936167,189.6927383,189.9950401,189.8131039,189.9950401,3,189.9333333,302,294,0.689,0.466,0.415,0.458,0.871621622,0.669603524,-0.295741667,-0.79079994,3.373809984,-0.729389388,-1.148341537,-0.124004788,1.464146546,0.553618471
0,AE01,FR01,5,46,FR01_005_baie.wav,baie,b,e,oral,0.162681723,192.7110788,192.9205219,192.7578401,192.9205219,1,192.8,411,385,0.52,0.416,0.416,0.433,0.554054054,0.556074766,1.11765902,-0.377807476,1.009646323,0.299111136,-1.12530271,-0.209290523,0.115798915,0.614865443
0,AE01,FR01,5,46,FR01_005_baie.wav,baie,b,e,oral,0.162681723,192.7110788,192.9205219,192.7578401,192.9205219,2,192.8333333,424,436,0.505,0.404,0.422,0.413,0.601351351,0.626168224,1.286229744,-0.008655763,0.799809312,0.029067226,-0.987069748,-0.746363237,0.316616646,0.898613116
0,AE01,FR01,5,46,FR01_005_baie.wav,baie,b,e,oral,0.162681723,192.7110788,192.9205219,192.7578401,192.9205219,3,192.8666667,426,382,0.51,0.383,0.426,0.405,0.614864865,0.677570093,1.312163701,-0.399522283,0.869754983,-0.443509615,-0.894914439,-0.961192323,0.373993143,1.106694743
0,AE01,FR01,159,47,FR01_159_bi.wav,bi,b,i,ref,0.249770094,195.7202289,196.0461679,195.7963978,196.0461679,1,195.8666667,246,243,0.516,0.428,0.453,0.44,0.871621622,0.789719626,-1.021892478,-1.405641657,0.953689787,0.569155045,-0.272866108,-0.021315073,1.464146546,1.560691021
0,AE01,FR01,159,47,FR01_159_bi.wav,bi,b,i,ref,0.249770094,195.7202289,196.0461679,195.7963978,196.0461679,2,195.9333333,308,256,0.483,0.397,0.454,0.438,0.898648649,0.813084112,-0.217939794,-1.311544162,0.492048362,-0.128458388,-0.249827281,-0.075022345,1.578899535,1.655273579
0,AE01,FR01,159,47,FR01_159_bi.wav,bi,b,i,ref,0.249770094,195.7202289,196.0461679,195.7963978,196.0461679,3,196,308,288,0.498,0.365,0.449,0.434,0.945945946,0.878504673,-0.217939794,-1.079919558,0.701885374,-0.848575479,-0.365021417,-0.182436887,1.779717266,1.920104742
0,AE01,FR04,86,48,FR04_086_bas.wav,bas,b,a,oral,0.207233269,198.8069057,199.0517532,198.84452,199.0517532,1,198.9,351,567,0.528,0.51,0.387,0.432,0.256756757,0.08974359,0.339640293,1.2475133,1.121559396,1.639282549,-1.793428695,-0.924488515,-1.14648397,-1.547610789
0,AE01,FR04,86,48,FR04_086_bas.wav,bas,b,a,oral,0.207233269,198.8069057,199.0517532,198.84452,199.0517532,2,198.9333333,429,599,0.538,0.43,0.385,0.421,0.256756757,0.132478632,1.351064638,1.508069231,1.261450737,0.10283027,-1.83950635,-1.149081289,-1.14648397,-1.377648731
0,AE01,FR04,86,48,FR04_086_bas.wav,bas,b,a,oral,0.207233269,198.8069057,199.0517532,198.84452,199.0517532,3,199,470,591,0.536,0.456,0.398,0.417,0.175675676,0.153846154,1.882710767,1.442930248,1.233472469,0.60217726,-1.540001598,-1.230751389,-1.490742939,-1.292667698
0,AE01,FR04,97,49,FR04_097_pont.wav,pont,p,o,nasal,0.156072629,201.8327686,202.1115578,201.9554851,202.1115578,1,202,274,476,0.494,0.458,0.496,0.458,0.425675676,0.252136752,-0.658817073,0.506557371,0.645928837,0.640588567,0.717803456,-0.393632866,-0.429277784,-0.901754959
0,AE01,FR04,97,49,FR04_097_pont.wav,pont,p,o,nasal,0.156072629,201.8327686,202.1115578,201.9554851,202.1115578,2,202.0333333,263,482,0.494,0.42,0.501,0.519,0.425675676,0.264957265,-0.801453839,0.555411608,0.645928837,-0.089226265,0.832997592,0.851836155,-0.429277784,-0.85076634
0,AE01,FR04,97,49,FR04_097_pont.wav,pont,p,o,nasal,0.156072629,201.8327686,202.1115578,201.9554851,202.1115578,3,202.0666667,258,409,0.495,0.439,0.504,0.554,0.412162162,0.311965812,-0.866288733,-0.03898161,0.659917971,0.275681151,0.902114073,1.566449528,-0.486654281,-0.663808074
0,AE01,FR03,116,50,FR03_116_pont.wav,pont,p,o,nasal,0.27906468,204.9625004,205.3431236,205.0640589,205.3431236,1,205.1333333,249,448,0.475,0.507,0.498,0.507,0.385135135,0.333333333,-0.982991542,0.295180878,0.380135289,0.906473424,0.76388111,1.004407099,-0.601407271,-0.317808357
0,AE01,FR03,116,50,FR03_116_pont.wav,pont,p,o,nasal,0.27906468,204.9625004,205.3431236,205.0640589,205.3431236,2,205.2,226,411,0.472,0.502,0.511,0.527,0.439189189,0.371308017,-1.281232054,0.001652748,0.338167887,0.829999288,1.063385862,1.446674238,-0.371901291,-0.162954746
0,AE01,FR03,116,50,FR03_116_pont.wav,pont,p,o,nasal,0.27906468,204.9625004,205.3431236,205.0640589,205.3431236,3,205.2666667,233,333,0.42,0.408,0.515,0.559,0.527027027,0.35021097,-1.190463202,-0.617136282,-0.389267085,-0.607714467,1.155541171,2.154301659,0.001045926,-0.248984531
0,AE01,FR01,116,51,FR01_116_pont.wav,pont,p,o,nasal,0.228752567,208.3241051,208.6621886,208.4334361,208.6621886,1,208.5,297,469,0.441,0.39,0.507,0.482,0.439189189,0.35046729,-0.360576561,0.23020711,-0.09549527,-0.285984001,0.971230554,1.106537626,-0.371901291,-0.217461063
0,AE01,FR01,116,51,FR01_116_pont.wav,pont,p,o,nasal,0.228752567,208.3241051,208.6621886,208.4334361,208.6621886,2,208.5333333,293,420,0.41,0.373,0.507,0.517,0.47972973,0.41588785,-0.412444476,-0.124468065,-0.529158426,-0.668546206,0.971230554,2.046414875,-0.199771805,0.047370096
0,AE01,FR01,116,51,FR01_116_pont.wav,pont,p,o,nasal,0.228752567,208.3241051,208.6621886,208.4334361,208.6621886,3,208.6,206,272,0.322,0.239,0.51,0.517,0.567567568,0.514018692,-1.540571629,-1.19573186,-1.760202226,-3.684036529,1.040347035,2.046414875,0.173175412,0.444616842
0,AE01,FR04,37,52,FR04_037_pain.wav,pain,p,e,nasal,0.267132753,211.2794416,211.6020554,211.3349227,211.6020554,1,211.4,339,593,0.493,0.439,0.486,0.506,0.290540541,0.52991453,0.184036548,1.459214994,0.631939703,0.275681151,0.487415185,0.586408331,-1.003042732,0.202998437
0,AE01,FR04,37,52,FR04_037_pain.wav,pain,p,e,nasal,0.267132753,211.2794416,211.6020554,211.3349227,211.6020554,2,211.4666667,287,481,0.461,0.448,0.504,0.537,0.351351351,0.521367521,-0.490246349,0.547269235,0.184287412,0.448532033,0.902114073,1.219351604,-0.744848509,0.169006023
0,AE01,FR04,37,52,FR04_037_pain.wav,pain,p,e,nasal,0.267132753,211.2794416,211.6020554,211.3349227,211.6020554,3,211.5333333,278,383,0.39,0.456,0.516,0.565,0.385135135,0.435897436,-0.606949158,-0.250683304,-0.808941108,0.60217726,1.178579998,1.791042303,-0.601407271,-0.170918097
0,AE01,FR02,86,53,FR02_086_bas.wav,bas,b,a,oral,0.18439631,214.4440182,214.6853061,214.5009098,214.6853061,1,214.5333333,415,602,0.535,0.539,0.396,0.407,0,0,1.169526935,1.705130187,1.219483335,0.502549499,-1.586079252,-1.392553565,-2.236637373,-2.164185569
0,AE01,FR02,86,53,FR02_086_bas.wav,bas,b,a,oral,0.18439631,214.4440182,214.6853061,214.5009098,214.6853061,2,214.6,411,611,0.621,0.532,0.379,0.403,0.047297297,0,1.11765902,1.778063211,2.422548866,0.384418373,-1.977739312,-1.492047587,-2.035819642,-2.164185569
0,AE01,FR02,86,53,FR02_086_bas.wav,bas,b,a,oral,0.18439631,214.4440182,214.6853061,214.5009098,214.6853061,3,214.6333333,404,581,0.615,0.524,0.384,0.401,0.040540541,0.026431718,1.026890168,1.534953133,2.338614062,0.249411372,-1.862545177,-1.541794598,-2.064507886,-2.05690383
0,AE01,FR02,52,54,FR02_052_paon.wav,paon,p,a,nasal,0.222127343,217.4633854,217.7433447,217.5212173,217.7433447,1,217.5666667,455,650,0.509,0.55,0.413,0.481,0.108108108,0.211453744,1.688206086,2.094106311,0.855765849,0.688184126,-1.194419191,0.448085836,-1.777625415,-1.305931661
0,AE01,FR02,52,54,FR02_052_paon.wav,paon,p,a,nasal,0.222127343,217.4633854,217.7433447,217.5212173,217.7433447,2,217.6333333,283,612,0.486,0.553,0.489,0.486,0.094594595,0.18061674,-0.542114264,1.78616688,0.534015764,0.738811751,0.556531667,0.572453363,-1.835001907,-1.43109369
0,AE01,FR02,52,54,FR02_052_paon.wav,paon,p,a,nasal,0.222127343,217.4633854,217.7433447,217.5212173,217.7433447,3,217.7,231,448,0.521,0.554,0.502,0.512,0.033783784,0.149779736,-1.21639716,0.457165124,1.023635458,0.755687626,0.856036419,1.219164504,-2.093196135,-1.556255718
0,AE01,FR01,136,55,FR01_136_pou.wav,pou,p,u,ref,0.203177006,220.4795372,220.7856897,220.5825127,220.7856897,1,220.6333333,285,255,0.469,0.356,0.488,0.419,0.722972973,0.579439252,-0.516180306,-1.318782431,0.296200485,-1.051108412,0.53349284,-0.585241423,0.833005101,0.709448001
